text,clean,star,vader_compound,token_count,log_token_count,resid_m1,star_bin_1,star_bin_5
Not Working on Lollipop I just updated my Samsung Galaxy S4 (I9500) to Android 5.01 (Lollipop)  and now DashClock no longer works...,not working on lollipop i just updated my samsung galaxy s i to android lollipop and now dashclock no longer works,1,-0.296,10,2.3978952727983707,-1.2365628348203987,1,0
Require much ram It uses a lot of ram and I cannot play YouTube without it .,require much ram it uses a lot of ram and i cannot play youtube without it,1,-0.2584,9,2.302585092994046,-1.2969590572962195,1,0
Big Time Garbage Google play total lack of service. Can't get this to install. Can't install anything else without it. Did a factory reset. Now have no apps. It won't load anything. Does anyone know how to get this piece of crap to install?,big time garbage google play total lack of service can t get this to install can t install anything else without it did a factory reset now have no apps it won t load anything does anyone know how to get this piece of crap to install,1,-0.5719,25,3.258096538021482,-0.7933894895789373,1,0
Junk application I really hate this app... Crushing my phone..,junk application i really hate this app crushing my phone,1,-0.7574,7,2.0794415416798357,-0.4954240834814707,1,0
Dgh,dgh,1,0.0,1,0.6931471805599453,-1.7120224585662216,1,0
It can not be used,it can not be used,1,0.0,1,0.6931471805599453,-1.7120224585662216,1,0
Not working good,not working good,1,-0.3412,2,1.0986122886681098,-1.1639588652484014,1,0
Its not good Its not good,its not good its not good,1,-0.5875,2,1.0986122886681098,-0.7683314823815222,1,0
Doesn't work I can open the app at all.,doesn t work i can open the app at all,1,0.0,3,1.3862943611198906,-1.7120224585662216,1,0
They get much space,they get much space,1,0.0,3,1.3862943611198906,-1.7120224585662216,1,0
Very nice,very nice,1,0.4754,1,0.6931471805599453,-2.475649165082317,1,0
TMGR Good,tmgr good,1,0.4404,2,1.0986122886681098,-2.4194292771393986,1,0
Moved song then try playing it and comes up can't find file 😁,moved song then try playing it and comes up can t find file,1,0.2023,7,2.0794415416798357,-2.036973410876289,1,0
Garbage,garbage,1,0.0,1,0.6931471805599453,-1.7120224585662216,1,0
L a g g y,l a g g y,1,0.0,0,0.0,-1.7120224585662216,1,0
आईची गांड download करु नका,download,1,0.0,1,0.6931471805599453,-1.7120224585662216,1,0
Eww Didnt work on poot. Says invalid qt version,eww didnt work on poot says invalid qt version,1,0.4215,7,2.0794415416798357,-2.389070537650223,1,0
What expect but TRASH Its a Google app,what expect but trash its a google app,1,0.0,4,1.6094379124341003,-1.7120224585662216,1,0
Comsumes a lot of memory,comsumes a lot of memory,1,0.0,3,1.3862943611198906,-1.7120224585662216,1,0
Noob You are 1st Stupid at world,noob you are st stupid at world,1,-0.5574,3,1.3862943611198906,-0.816680586012432,1,0
It sucks. I can't open my Gmail up due to its update. I wish it won't affect my other apps.,it sucks i can t open my gmail up due to its update i wish it won t affect my other apps,1,0.0516,8,2.1972245773362196,-1.7949066362192099,1,0
"Doesn't work fails to access my GPS """"""""""""""""""""""""""""""""waiting for GPS sync""""""""""""""""""""""""""""""""""""",doesn t work fails to access my gps waiting for gps sync,1,0.3252,7,2.0794415416798357,-2.234385531681565,1,0
Wasting time and wasting the kuota,wasting time and wasting the kuota,1,-0.6597,4,1.6094379124341003,-0.6523578849678453,1,0
Kunal Kunalkumar,kunal kunalkumar,1,0.0,2,1.0986122886681098,-1.7120224585662216,1,0
Not loading I can't download it hard,not loading i can t download it hard,1,0.0762,3,1.3862943611198906,-1.834421186030518,1,0
IT WON'T LET ME UPDATE MY DEVICE!😭😭😭,it won t let me update my device,1,0.0,3,1.3862943611198906,-1.7120224585662216,1,0
Can't remove lockscreen info This app has a lockscreen notification which cannot be removed. I uninstalled it because I find it extremely annoying.,can t remove lockscreen info this app has a lockscreen notification which cannot be removed i uninstalled it because i find it extremely annoying,1,-0.4576,11,2.4849066497880004,-0.9769875807753818,1,0
Haty Xxxgift ,haty xxxgift,1,0.0,2,1.0986122886681098,-1.7120224585662216,1,0
No File Explorer. It used to work on my old phone but now with my Kyocera Hydro Vibe it Crashes. If it wernt for this it would work because I have more than the recommended specs.,no file explorer it used to work on my old phone but now with my kyocera hydro vibe it crashes if it wernt for this it would work because i have more than the recommended specs,1,0.249,15,2.772588722239781,-2.1119868042172687,1,0
Many words are missing Having no updates makes this app a limited reliable source. No words are being updated to the database. Pathetic. I am giving just a star for this app,many words are missing having no updates makes this app a limited reliable source no words are being updated to the database pathetic i am giving just a star for this app,1,-0.8316,16,2.833213344056216,-0.37623792104248377,1,0
No BIOS works Tried various BIOS versions and copied to the correct directory. Reicast either cannot find the loader or if if does the application crashes out each time you load.,no bios works tried various bios versions and copied to the correct directory reicast either cannot find the loader or if if does the application crashes out each time you load,1,-0.296,17,2.8903717578961645,-1.2365628348203987,1,0
Is not good to use my youtube cannot be play,is not good to use my youtube cannot be play,1,-0.5334,4,1.6094379124341003,-0.8552313663161475,1,0
Brıng back reboot recovery why you removed reboot section it was very helpful for me pls bring it back it is hard to reboot to recovery on lg phones. not hard but annoying,br ng back reboot recovery why you removed reboot section it was very helpful for me pls bring it back it is hard to reboot to recovery on lg phones not hard but annoying,1,0.5695,16,2.833213344056216,-2.6268003495231342,1,0
Completely red world ripoff no mods verison of Minecraft. Litterly have to download another app for mods. No basic fly button  junkyiest inventory screen ever  crafting = Horrible  ripped off Minecraft  and has some lame ore called Mesa  also same dam seed over and over.,completely red world ripoff no mods verison of minecraft litterly have to download another app for mods no basic fly button junkyiest inventory screen ever crafting horrible ripped off minecraft and has some lame ore called mesa also same dam seed over and over,1,-0.8658,30,3.4339872044851463,-0.3213030591096895,1,0
What. Seriously  it just jumps out when I try to open it. On an LG LTE phone. If someone helps  I'll raise the rating.,what seriously it just jumps out when i try to open it on an lg lte phone if someone helps i ll raise the rating,1,0.2263,10,2.3978952727983707,-2.0755241911800044,1,0
Sensitive Very sensitive,sensitive very sensitive,1,0.0,2,1.0986122886681098,-1.7120224585662216,1,0
What to do ? Please tell what do to downld my game i m new to this,what to do please tell what do to downld my game i m new to this,1,0.3182,5,1.791759469228055,-2.2231415540929813,1,0
👎👎Boreing❗ annoying app.❗❗ Totally took over my phone like avirus TERRIBLE!!!! Pre installed on Android and had take battery out then still wouldn't shut off locked up my screen. Then my entire phone. Beta testers sucked on this app. Virus acting!!!!,boreing annoying app totally took over my phone like avirus terrible pre installed on android and had take battery out then still wouldn t shut off locked up my screen then my entire phone beta testers sucked on this app virus acting,1,-0.6562,26,3.295836866004329,-0.657979873762137,1,0
new error after ur latest update. when I choose a video file from gallery and send it to someone . he/she cant play that file or in some devices it played very bad with no quality and like a break down cd.,new error after ur latest update when i choose a video file from gallery and send it to someone he she cant play that file or in some devices it played very bad with no quality and like a break down cd,1,-0.7263,19,2.995732273553991,-0.5453794696250351,1,0
Good Very nice,good very nice,1,0.7178,2,1.0986122886681098,-2.8650120461498423,1,0
How many hours does this take,how many hours does this take,1,0.0,3,1.3862943611198906,-1.7120224585662216,1,0
I was using this app but recently it crashes all the time  photo and video. I've sent reports for the past month  nothing. I'm using Samsung S5 up to date.,i was using this app but recently it crashes all the time photo and video i ve sent reports for the past month nothing i m using samsung s up to date,1,0.0,15,2.772588722239781,-1.7120224585662216,1,0
Terrible. Hate it. App won't even open. Crashes as soon as I click on it. What a waste of data.,terrible hate it app won t even open crashes as soon as i click on it what a waste of data,1,-0.8625,10,2.3978952727983707,-0.32660379140145035,1,0
Shit Bull shit,shit bull shit,1,-0.802,3,1.3862943611198906,-0.4237838834170662,1,0
Orbot is starting...............,orbot is starting,1,0.0,2,1.0986122886681098,-1.7120224585662216,1,0
Crappy Crap,crappy crap,1,-0.7351,2,1.0986122886681098,-0.5312441835136728,1,0
Getting -505 Error I have a OnePlus One with Cyanogenmod 12S OEM factory version installed and trying to install it  getting a -505 error. Getting same error when trying to push the install to the phone from my desktop. Other forums indicate same error on other Oneplus phones with Cyanogenmod 12S.,getting error i have a oneplus one with cyanogenmod s oem factory version installed and trying to install it getting a error getting same error when trying to push the install to the phone from my desktop other forums indicate same error on other oneplus phones with cyanogenmod s,1,-0.8689,26,3.295836866004329,-0.3163235833204596,1,0
Suck this apps.. It doesn't update I been try many times to update but it didnt work... My phone CNT update my google play service,suck this apps it doesn t update i been try many times to update but it didnt work my phone cnt update my google play service,1,0.2846,15,2.772588722239781,-2.16917046166778,1,0
Worked on first try but then..... Then after 1st ring tone it would only load 5.92 seconds of every song. Useless. I have a Galaxy Note II & I would think it would be common enough to work with most apps but apparently not this one. If the folks who made the app have any suggestions & can make it work I will be happy to change my rating,worked on first try but then then after st ring tone it would only load seconds of every song useless i have a galaxy note ii i would think it would be common enough to work with most apps but apparently not this one if the folks who made the app have any suggestions can make it work i will be happy to change my rating,1,0.3291,31,3.4657359027997265,-2.2406500334809185,1,0
